Ant,Node,Snap,Full nn,Full ee,50-85 MHz nn,50-85 MHz ee,120-155 MHz nn,120-155 MHz ee,155-190 MHz nn,155-190 MHz ee,190-225 MHz nn,190-225 MHz ee
3,1,2,0.9355403162289279,0.9790083606475536,1.3756028668316302,1.4009938537597186,2.374818572430849,2.2122984561615966,2.0146373537759996,2.0710077842293035,1.6265282547766877,2.2014837107548426
4,1,2,0.9765985446027864,1.0727750606962578,1.496299452472827,2.337469464002753,1.956157568831065,2.850734205782569,1.838701017407075,2.606296314423573,1.7867076427349742,2.1520934049787397
5,1,2,1.0396693836243887,0.9011052745520661,1.4973075788661303,1.0715967729004572,2.0195628217986075,1.7594758904889676,2.933686857530246,1.755862231593411,4.5638613024652965,3.861536559715522
7,2,0,0.8693967401150263,0.8521661489665632,1.1066592281293224,1.3471413658131095,1.9456489265317982,1.9751535275000585,1.7765282673239327,1.8298417449552973,1.5820274761929511,1.802675939683277
8,2,0,1.8159237787714964,5.659446700647437,5.615001782767002,18.272008053032216,2.6725479855241567,9.053928904698981,5.270453435991858,44.38424037046142,6.649496156201013,52.91277082097492
9,2,0,0.8438838655430223,0.8293784502268068,1.340179752021472,1.513477128310945,1.7646552055695701,2.0475573742269764,1.9608219939358396,2.113441661841294,1.4842587069273139,1.7533614852223107
10,2,1,0.903483448460328,1.0020463207800843,1.6568966924298694,1.3622854719586908,1.9408333016615025,1.9418042666061524,1.7728663628366643,2.095170064878803,1.6957494389552317,2.1030197228905623
15,1,3,0.929768439812042,0.9395161244833712,1.4908409648003553,1.306233825131959,2.5586967602159887,2.320157258645507,1.911250518900302,2.206522870557055,2.448247920934827,2.9479617104536224
16,1,3,0.8784204065512431,0.8900874898736238,1.2585999488867263,1.1653210103434264,2.0613423238501802,2.1041682983958183,1.8068334078106993,1.980317706048628,4.277255628290657,2.659142776684891
17,1,3,0.9621955562997814,0.893729618826799,1.258961111883041,1.1543507035231013,2.1844451828359235,2.130889854378551,1.8901475813247925,2.0786237451329415,1.8893019918157952,1.6010651739700617
18,1,0,20.210122688606923,10.098122425234324,1.0641178098077315,1.2684598170238464,86.74922341995041,40.86177109143408,1.5675559385490394,2.112394037165926,1.32933156375358,1.929155883188856
19,2,1,1.3736692323301385,0.8612778094413808,1.9600685855210511,1.1668296573593395,2.308613550135732,1.893107389615154,3.9880544137221885,1.8211024769229884,4.623893857703994,1.5522436397752706
20,2,1,0.9005092445754653,0.9134209892136194,1.3401221481971881,1.1985203591791622,2.044954753082741,2.26519296639906,1.9294842713847364,1.8723465630091343,1.6796388419176185,1.6515293498611276
21,2,2,0.9056849559608245,0.803784791052083,1.4340065881687734,1.1446235494036787,1.830017146265182,2.0684521508482647,1.9437280018483394,1.9973017401487039,1.4124626416286643,1.6412017760379298
27,1,0,2.2761117121894747,3.841677136786501,5.9197344350376255,13.852711517198962,10.550454524727716,5.551975422812628,2.8329198039987307,2.3670405642926373,3.1969978077111927,2.2108877020625255
