,0
JD,2459866
Date,10-13-2022
LST Range,20.983 -- 7.004 hours
X-Engine Status,Y Y Y Y Y Y Y Y 
Number of Files,1862
Total Number of Antennas,180
 ,
OPERATIONAL STATUS SUMMARY,
Antenna A Priori Status Count,dish_maintenance: 3 dish_ok: 1 RF_maintenance: 35 RF_ok: 9 digital_maintenance: 11 digital_ok: 98 not_connected: 23
Commanded Signal Source,None
Antennas in Commanded State (reported),0 / 180 (0.0%)
Antennas in Commanded State (observed),0 / 180 (0.0%)
Cross-Polarized Antennas,
Total Number of Nodes,16
Nodes Registering 0s,
Nodes Not Correlating,
  ,
NIGHTLY ANALYSIS SUMMARY,
Ant Metrics Done?,Y
Ant Metrics Flagged Antennas,51 / 180 (28.3%)
Auto Metrics Done?,Y
Auto Metrics Flagged Antennas,139 / 180 (77.2%)
Redcal Done?,N
Never Flagged Antennas,41 / 180 (22.8%)
A Priori Good Antennas Flagged,"61 / 98 total a priori good antennas: 3, 7, 19, 20, 30, 31, 37, 38, 45, 46, 51, 54, 55, 56, 66, 67, 68, 71, 72, 73, 81, 84, 86, 93, 99, 101, 103, 108, 109, 111, 117, 121, 122, 123, 128, 140, 141, 142, 143, 147, 156, 158, 161, 162, 164, 165, 167, 169, 170, 176, 178, 179, 181, 183, 184, 185, 186, 187, 189, 190, 191"
A Priori Bad Antennas Not Flagged,"4 / 82 total a priori bad antennas: 89, 90, 125, 168"
