,0
JD,2459862
Date,10-9-2022
LST Range,23.178 -- 7.197 hours
X-Engine Status,Y Y Y Y Y Y Y Y 
Number of Files,1490
Total Number of Antennas,180
 ,
OPERATIONAL STATUS SUMMARY,
Antenna A Priori Status Count,dish_maintenance: 3 dish_ok: 1 RF_maintenance: 35 RF_ok: 9 digital_maintenance: 11 digital_ok: 98 not_connected: 23
Commanded Signal Source,None
Antennas in Commanded State (reported),0 / 180 (0.0%)
Antennas in Commanded State (observed),0 / 180 (0.0%)
Cross-Polarized Antennas,
Total Number of Nodes,16
Nodes Registering 0s,
Nodes Not Correlating,N14
  ,
NIGHTLY ANALYSIS SUMMARY,
Ant Metrics Done?,Y
Ant Metrics Flagged Antennas,61 / 180 (33.9%)
Auto Metrics Done?,Y
Auto Metrics Flagged Antennas,137 / 180 (76.1%)
Redcal Done?,N
Never Flagged Antennas,43 / 180 (23.9%)
A Priori Good Antennas Flagged,"61 / 98 total a priori good antennas: 3, 7, 10, 16, 19, 20, 30, 31, 37, 45, 46, 51, 53, 54, 55, 56, 68, 70, 71, 72, 73, 81, 84, 86, 101, 103, 108, 109, 111, 117, 121, 122, 123, 128, 140, 141, 142, 143, 144, 147, 156, 158, 160, 161, 162, 163, 164, 165, 167, 169, 170, 176, 179, 181, 183, 184, 185, 186, 187, 190, 191"
A Priori Bad Antennas Not Flagged,"6 / 82 total a priori bad antennas: 89, 90, 125, 136, 137, 168"
